source_file,source_kind,voucher_type,date,party_ledger,debit_ledger,credit_ledger,amount,narration,confidence,needs_review,cgst_amount,sgst_amount,igst_amount,total_amount,inventory_items,charge_lines,voucher_number,party_gstin
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260211,Suspense,bank of baroda,Suspense,464.0,DIGITA-MUMBAI/ 464.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260211,Suspense,bank of baroda,Suspense,1007.0,"DIGITA-MUMBAI/ 1,007.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260211,Suspense,bank of baroda,Suspense,211.0,DIGITA-MUMBAI/ 211.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260211,Suspense,bank of baroda,Suspense,142.0,DIGITA-MUMBAI/ 142.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260211,Suspense,bank of baroda,Suspense,1102.0,"DIGITA-MUMBAI/ 1,102.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260211,Suspense,bank of baroda,Suspense,733.0,DIGITA-MUMBAI/ 733.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260211,Suspense,bank of baroda,Suspense,1361.0,"DIGITA-MUMBAI/ 1,361.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260211,Suspense,bank of baroda,Suspense,401.0,DIGITA-MUMBAI/ 401.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260211,Suspense,bank of baroda,Suspense,1060.0,"DIGITA-MUMBAI/ 1,060.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260211,Suspense,bank of baroda,Suspense,742.0,DIGITA-MUMBAI/ 742.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260211,Suspense,bank of baroda,Suspense,1843.0,"DIGITA-MUMBAI/ 1,060.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260211,Suspense,bank of baroda,Suspense,855.0,DIGITA-MUMBAI/ 855.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260211,Suspense,bank of baroda,Suspense,799.0,DIGITA-MUMBAI/ 799.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260211,Suspense,bank of baroda,Suspense,2037.0,"DIGITA-MUMBAI/ 2,037.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260211,Suspense,bank of baroda,Suspense,280.0,DIGITA-MUMBAI/ 280.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260211,Suspense,bank of baroda,Suspense,1070.0,"DIGITA-MUMBAI/ 1,070.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260211,Suspense,bank of baroda,Suspense,602.0,DIGITA-MUMBAI/ 602.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260211,Suspense,bank of baroda,Suspense,796.0,DIGITA-MUMBAI/ 796.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260211,Suspense,bank of baroda,Suspense,940.0,DIGITA-MUMBAI/ 940.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260211,Suspense,bank of baroda,Suspense,132.0,DIGITA-MUMBAI/ 132.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260211,Suspense,bank of baroda,Suspense,876.0,DIGITA-MUMBAI/ 876.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260211,Suspense,bank of baroda,Suspense,789.0,DIGITA-MUMBAI/ 789.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260211,Suspense,bank of baroda,Suspense,417.0,DIGITA-MUMBAI/ 417.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260211,Suspense,bank of baroda,Suspense,671.0,DIGITA-MUMBAI/ 671.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260211,Suspense,bank of baroda,Suspense,1035.0,"DIGITA-MUMBAI/ 1,035.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260211,Suspense,bank of baroda,Suspense,1087.0,"DIGITA-MUMBAI/ 1,087.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260211,Suspense,bank of baroda,Suspense,963.0,DIGITA-MUMBAI/ 963.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260211,Suspense,bank of baroda,Suspense,810.0,DIGITA-MUMBAI/ 810.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260211,Suspense,bank of baroda,Suspense,953.0,DIGITA-MUMBAI/ 953.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260211,Suspense,bank of baroda,Suspense,344.0,DIGITA-MUMBAI/ 344.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260211,Suspense,bank of baroda,Suspense,640.0,DIGITA-MUMBAI/ 640.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Payment,20260211,Suspense,Suspense,bank of baroda,100000.0,"MBK/6042510097 51009742 1,00,00",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260212,Suspense,bank of baroda,Suspense,512.0,DIGITA-MUMBAI/ 512.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260212,Suspense,bank of baroda,Suspense,1217.0,"DIGITA-MUMBAI/ 1,217.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260212,Suspense,bank of baroda,Suspense,1035.0,"DIGITA-MUMBAI/ 1,035.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260212,Suspense,bank of baroda,Suspense,3504.0,"DIGITA-MUMBAI/ 3,504.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260212,Suspense,bank of baroda,Suspense,759.0,DIGITA-MUMBAI/ 759.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260212,Suspense,bank of baroda,Suspense,2371.0,"DIGITA-MUMBAI/ 2,371.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260212,Suspense,bank of baroda,Suspense,1959.0,"DIGITA-MUMBAI/ 1,959.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260212,Suspense,bank of baroda,Suspense,1001.0,"DIGITA-MUMBAI/ 1,001.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260212,Suspense,bank of baroda,Suspense,710.0,DIGITA-MUMBAI/ 710.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260212,Suspense,bank of baroda,Suspense,724.0,DIGITA-MUMBAI/ 724.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260212,Suspense,bank of baroda,Suspense,1066.0,"DIGITA-MUMBAI/ 1,066.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260212,Suspense,bank of baroda,Suspense,673.0,DIGITA-MUMBAI/ 673.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260212,Suspense,bank of baroda,Suspense,291.0,DIGITA-MUMBAI/ 291.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260212,Suspense,bank of baroda,Suspense,517.0,DIGITA-MUMBAI/ 517.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260212,Suspense,bank of baroda,Suspense,256.0,DIGITA-MUMBAI/ 256.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260212,Suspense,bank of baroda,Suspense,191.0,DIGITA-MUMBAI/ 191.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260212,Suspense,bank of baroda,Suspense,706.0,DIGITA-MUMBAI/ 706.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260212,Suspense,bank of baroda,Suspense,855.0,DIGITA-MUMBAI/ 855.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260212,Suspense,bank of baroda,Suspense,1485.0,"DIGITA-MUMBAI/ 1,485.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260212,Suspense,bank of baroda,Suspense,2075.0,"DIGITA-MUMBAI/ 2,075.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260212,Suspense,bank of baroda,Suspense,1169.0,"DIGITA-MUMBAI/ 1,169.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260212,Suspense,bank of baroda,Suspense,712.0,DIGITA-MUMBAI/ 712.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260212,Suspense,bank of baroda,Suspense,629.0,DIGITA-MUMBAI/ 629.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260212,Suspense,bank of baroda,Suspense,464.0,DIGITA-MUMBAI/ 464.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260212,Suspense,bank of baroda,Suspense,1841.0,DIGITA-MUMBAI/ 763.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260212,Suspense,bank of baroda,Suspense,953.0,DIGITA-MUMBAI/ 953.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260212,Suspense,bank of baroda,Suspense,985.0,DIGITA-MUMBAI/ 985.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260212,Suspense,bank of baroda,Suspense,976.0,DIGITA-MUMBAI/ 976.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260212,Suspense,bank of baroda,Suspense,1313.0,"DIGITA-MUMBAI/ 1,313.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260212,Suspense,bank of baroda,Suspense,1110.0,"DIGITA-MUMBAI/ 1,110.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260212,Suspense,bank of baroda,Suspense,818.0,DIGITA-MUMBAI/ 818.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260212,Suspense,bank of baroda,Suspense,778.0,DIGITA-MUMBAI/ 778.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260212,Suspense,bank of baroda,Suspense,1371.0,"DIGITA-MUMBAI/ 1,371.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260212,Suspense,bank of baroda,Suspense,1905.0,"DIGITA-MUMBAI/ 1,905.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260212,Suspense,bank of baroda,Suspense,888.0,DIGITA-MUMBAI/ 888.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260212,Suspense,bank of baroda,Suspense,715.0,DIGITA-MUMBAI/ 715.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260212,Suspense,bank of baroda,Suspense,528.0,DIGITA-MUMBAI/ 528.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260212,Suspense,bank of baroda,Suspense,726.0,DIGITA-MUMBAI/ 726.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260212,Suspense,bank of baroda,Suspense,627.0,DIGITA-MUMBAI/ 627.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260212,Suspense,bank of baroda,Suspense,1307.0,"DIGITA-MUMBAI/ 1,307.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260212,Suspense,bank of baroda,Suspense,1341.0,"DIGITA-MUMBAI/ 1,341.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260212,Suspense,bank of baroda,Suspense,1015.0,"DIGITA-MUMBAI/ 1,015.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260212,Suspense,bank of baroda,Suspense,1158.0,"DIGITA-MUMBAI/ 1,158.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260212,Suspense,bank of baroda,Suspense,664.0,DIGITA-MUMBAI/ 664.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260212,Suspense,bank of baroda,Suspense,1216.0,"DIGITA-MUMBAI/ 1,216.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260212,Suspense,bank of baroda,Suspense,1169.0,"DIGITA-MUMBAI/ 1,169.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260212,Suspense,bank of baroda,Suspense,801.0,DIGITA-MUMBAI/ 801.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260212,Suspense,bank of baroda,Suspense,351.0,DIGITA-MUMBAI/ 351.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260212,Suspense,bank of baroda,Suspense,4464.0,"DIGITA-MUMBAI/ 4,464.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260212,Suspense,bank of baroda,Suspense,1603.0,"DIGITA-MUMBAI/ 1,603.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260212,Suspense,bank of baroda,Suspense,1418.0,"DIGITA-MUMBAI/ 1,418.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260212,Suspense,bank of baroda,Suspense,761.0,DIGITA-MUMBAI/ 761.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260212,Suspense,bank of baroda,Suspense,877.0,DIGITA-MUMBAI/ 877.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260212,Suspense,bank of baroda,Suspense,1046.0,"DIGITA-MUMBAI/ 1,046.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260212,Suspense,bank of baroda,Suspense,829.0,DIGITA-MUMBAI/ 829.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260212,Suspense,bank of baroda,Suspense,1696.0,"DIGITA-MUMBAI/ 1,696.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260212,Suspense,bank of baroda,Suspense,207.0,DIGITA-MUMBAI/ 207.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260212,Suspense,bank of baroda,Suspense,1175.0,"DIGITA-MUMBAI/ 1,175.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260212,Suspense,bank of baroda,Suspense,849.0,DIGITA-MUMBAI/ 849.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260212,Suspense,bank of baroda,Suspense,1721.0,"DIGITA-MUMBAI/ 1,721.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260212,Suspense,bank of baroda,Suspense,666.0,DIGITA-MUMBAI/ 666.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260212,Suspense,bank of baroda,Suspense,1342.0,"DIGITA-MUMBAI/ 1,342.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260212,Suspense,bank of baroda,Suspense,1603.0,"DIGITA-MUMBAI/ 1,603.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260212,Suspense,bank of baroda,Suspense,460.0,DIGITA-MUMBAI/ 460.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260212,Suspense,bank of baroda,Suspense,1044.0,"DIGITA-MUMBAI/ 1,044.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260212,Suspense,bank of baroda,Suspense,770.0,DIGITA-MUMBAI/ 770.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260212,Suspense,bank of baroda,Suspense,2586.0,"DIGITA-MUMBAI/ 2,586.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260212,Suspense,bank of baroda,Suspense,1344.0,"DIGITA-MUMBAI/ 1,344.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260212,Suspense,bank of baroda,Suspense,322.0,DIGITA-MUMBAI/ 322.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260212,Suspense,bank of baroda,Suspense,867.0,DIGITA-MUMBAI/ 867.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260212,Suspense,bank of baroda,Suspense,1299.0,DIGITA-MUMBAI/ 745.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260212,Suspense,bank of baroda,Suspense,1118.0,"DIGITA-MUMBAI/ 1,118.0",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Payment,20260212,Suspense,Suspense,bank of baroda,50000.0,"MBK/6043602250 60225064 50,000.",Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260213,Suspense,bank of baroda,Suspense,416.0,DIGITA-MUMBAI/ 416.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260213,Suspense,bank of baroda,Suspense,250.0,DIGITA-MUMBAI/ 250.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260213,Suspense,bank of baroda,Suspense,447.0,DIGITA-MUMBAI/ 447.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260213,Suspense,bank of baroda,Suspense,402.0,DIGITA-MUMBAI/ 402.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260213,Suspense,bank of baroda,Suspense,326.0,DIGITA-MUMBAI/ 326.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260213,Suspense,bank of baroda,Suspense,322.0,DIGITA-MUMBAI/ 322.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260213,Suspense,bank of baroda,Suspense,349.0,DIGITA-MUMBAI/ 349.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260213,Suspense,bank of baroda,Suspense,276.0,DIGITA-MUMBAI/ 276.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260213,Suspense,bank of baroda,Suspense,427.0,DIGITA-MUMBAI/ 427.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260213,Suspense,bank of baroda,Suspense,189.0,DIGITA-MUMBAI/ 189.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260213,Suspense,bank of baroda,Suspense,305.0,DIGITA-MUMBAI/ 305.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260213,Suspense,bank of baroda,Suspense,460.0,DIGITA-MUMBAI/ 460.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260213,Suspense,bank of baroda,Suspense,404.0,DIGITA-MUMBAI/ 404.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260213,Suspense,bank of baroda,Suspense,195.0,DIGITA-MUMBAI/ 195.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260213,Suspense,bank of baroda,Suspense,274.0,DIGITA-MUMBAI/ 274.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260213,Suspense,bank of baroda,Suspense,245.0,DIGITA-MUMBAI/ 245.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260213,Suspense,bank of baroda,Suspense,318.0,DIGITA-MUMBAI/ 318.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260213,Suspense,bank of baroda,Suspense,104.0,DIGITA-MUMBAI/ 104.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260213,Suspense,bank of baroda,Suspense,338.0,DIGITA-MUMBAI/ 338.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260213,Suspense,bank of baroda,Suspense,437.0,DIGITA-MUMBAI/ 437.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260213,Suspense,bank of baroda,Suspense,384.0,DIGITA-MUMBAI/ 384.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260213,Suspense,bank of baroda,Suspense,104.0,DIGITA-MUMBAI/ 104.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260213,Suspense,bank of baroda,Suspense,414.0,DIGITA-MUMBAI/ 414.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260213,Suspense,bank of baroda,Suspense,180.0,DIGITA-MUMBAI/ 180.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260213,Suspense,bank of baroda,Suspense,446.0,DIGITA-MUMBAI/ 446.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260213,Suspense,bank of baroda,Suspense,617.0,DIGITA-MUMBAI/ 617.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260213,Suspense,bank of baroda,Suspense,370.0,DIGITA-MUMBAI/ 370.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
20260726_164425_DR VIJAY.pdf,Bank Statement,Receipt,20260213,Suspense,bank of baroda,Suspense,603.0,DIGITA-MUMBAI/ 603.00,Medium,No,0.0,0.0,0.0,0.0,[],[],,
